rep,id,date,mc_mass,p_mass_rm,p_mass_fd,n_mass_fd,n_mass_rm,treatment,fd_day,p_mass_cons,p_mass_cons_avg,n_mass_cons,fd_day_count,fd.day.count,mc_mass_init,mc_mass_true,mc_mass_true_intrp,pulse_cat,mc_mass_diff,total_p_cons,total_n_cons,trt_pulse,trt_total
2,1.6,2018-06-24,426.58,NA,0.9973,14.2005,6.27,zone.1,2,0,1.2469,7.7805,2,NA,422.93,3.8834999999999775,NA,b1,-0.3634000000000226,2.4938,15.1206,constant,60
2,1.6,2018-06-27,427.51,1.27,0.9675,14.0879,6.42,zone.1,3,3.7407,1.2469,7.337899999999999,1,NA,422.93,3.8161999999999843,NA,b1,-0.06729999999999325,3.7406999999999995,22.4585,constant,60
2,1.6,2018-06-30,427.15,NA,0.9886,12.3652,6.75,zone.1,4,0,0.5477,5.2951999999999995,3,NA,422.93,4.76769999999997,NA,p1,0.951499999999986,4.288399999999999,27.7537,constant,60
2,1.6,2018-07-04,427.29,NA,1.017,14.3581,7.07,zone.1,5,0,0.5477,6.8281,2,NA,422.93,3.9191000000000136,NA,p1,-0.8485999999999567,4.8361,34.5818,constant,60
2,1.6,2018-07-06,423.27,1.33,0.9631,14.3293,7.53,zone.1,6,1.6431,0.5477,6.7693,1,NA,422.93,-1.117900000000025,NA,p1,-5.037000000000038,5.3838,41.3511,constant,60
2,1.6,2018-07-09,425.53,NA,0.9889,15.7206,7.56,zone.1,7,0,0.5235,6.260599999999998,3,NA,422.93,3.1234999999999657,NA,a1.b2,4.241399999999991,5.907299999999999,47.6117,constant,60
2,1.6,2018-07-12,426.51,NA,1.0185,13.8276,9.46,zone.1,8,0,0.5235,5.6175999999999995,2,NA,422.93,3.114599999999984,NA,a1.b2,-0.008899999999981922,6.4308,53.229299999999995,constant,60
2,1.6,2018-07-15,426.35,1.4,1.0436,14.1302,8.21,zone.1,9,1.5705,0.5235,4.3202,1,NA,422.93,1.9361000000000157,NA,a1.b2,-1.1784999999999681,6.9543,57.549499999999995,constant,60
2,1.6,2018-07-18,427.31,NA,1.0251,14.337,9.81,zone.1,10,0,0.3528999999999998,6.707,3,NA,422.93,4.7328999999999954,NA,a1.b2,2.7967999999999797,7.307199999999999,64.2565,constant,60
2,1.6,2018-07-21,426.18,NA,1.01,12.96,7.63,zone.1,11,0,0.3528999999999998,5.080000000000001,2,NA,422.93,2.5778,NA,p2,-2.1550999999999956,7.660099999999999,69.3365,constant,60
2,1.6,2018-07-24,427.09,2.02,0.98,14.91,7.88,zone.1,12,1.0586999999999995,0.3528999999999998,7,1,NA,422.93,2.4777999999999683,NA,p2,-0.10000000000003162,8.012999999999998,76.3365,constant,60
2,1.6,2018-07-27,426.15,NA,1.02,13.56,7.91,zone.1,13,0,0.32499999999999996,2.8100000000000005,3,NA,422.93,3.5449999999999706,NA,p2,1.0672000000000024,8.338,79.1465,constant,60
2,1.6,2018-07-30,426.35,NA,1.02,13.87,10.75,zone.1,14,0,0.32499999999999996,5.799999999999999,2,NA,422.93,2.7250000000000156,NA,a2,-0.819999999999955,8.662999999999998,84.9465,constant,60
2,1.6,2018-08-02,427.45,2.37,1,13.29,8.07,zone.1,15,0.6499999999999999,0.32499999999999996,2.5299999999999994,1,NA,422.93,2.804999999999982,NA,a2,0.07999999999996632,8.988,87.4765,constant,60
2,1.6,2018-08-05,424.88,NA,1.02,13.88,10.76,zone.1,16,0,0,0,0,NA,422.93,1.402499999999991,NA,a2,NA,8.988,87.4765,constant,60
2,1.7,2018-06-21,431.73,NA,1.0094,14.1628,NA,zone.1,1,0,0.6644333333333335,7.742800000000001,3,NA,428.73,3.6644333333333337,NA,b1,3.6644333333333337,0.6644333333333335,7.742800000000001,constant,60
2,1.7,2018-06-24,432.08,NA,0.9939,13.4749,6.42,zone.1,2,0,0.6644333333333335,6.3749,2,NA,428.73,3.0050333333332993,NA,b1,-0.6594000000000344,1.328866666666667,14.117700000000001,constant,60
2,1.7,2018-06-27,432.9,3.01,1.0002,13.595,7.1,zone.1,3,1.9933000000000005,0.6644333333333335,5.575000000000001,1,NA,428.73,2.8311333333332924,NA,b1,-0.17390000000000683,1.9933000000000005,19.692700000000002,constant,60
2,1.7,2018-06-30,431.32,NA,1.0064,12.2451,8.02,zone.1,4,0,0.27386666666666654,4.535100000000001,3,NA,428.73,2.8638666666666417,NA,p1,0.03273333333334927,2.267166666666667,24.227800000000002,constant,60
2,1.7,2018-07-03,431.76,NA,1.035,14.0641,7.71,zone.1,5,0,0.27386666666666654,7.5441,2,NA,428.73,2.2974666666666392,NA,p1,-0.5664000000000025,2.541033333333334,31.771900000000002,constant,60
2,1.7,2018-07-06,432.53,2.22,0.9888,13.3682,6.52,zone.1,6,0.8215999999999997,0.27386666666666654,6.6482,1,NA,428.73,2.032466666666621,NA,p1,-0.26500000000001833,2.8149,38.420100000000005,constant,60
2,1.7,2018-07-09,430.42,NA,1.0373000000000001,14.225,6.72,zone.1,7,0,0.5637666666666666,5.344999999999999,3,NA,428.73,2.2537666666666643,NA,a1.b2,0.22130000000004335,3.3786666666666667,43.765100000000004,constant,60
2,1.7,2018-07-12,432.8,NA,1.0252,13.7337,8.88,zone.1,8,0,0.5637666666666666,6.313700000000001,2,NA,428.73,3.5964666666666596,NA,a1.b2,1.3426999999999953,3.9424333333333337,50.0788,constant,60
2,1.7,2018-07-16,432.37,1.36,0.3833,14.3535,7.42,zone.1,9,1.6912999999999998,0.5637666666666666,6.6435,1,NA,428.73,2.141266666666653,NA,a1.b2,-1.4552000000000067,4.5062,56.722300000000004,constant,60
2,1.7,2018-07-18,430.93,NA,1.0023,14.2996,7.71,zone.1,10,0,0.5918666666666668,7.8296,3,NA,428.73,2.7918666666666554,NA,a1.b2,0.6506000000000025,5.098066666666667,64.5519,constant,60
2,1.7,2018-07-21,431.87,NA,1.04,13.97,6.47,zone.1,11,0,0.5918666666666668,6.130000000000001,2,NA,428.73,2.729566666666653,NA,p2,-0.06230000000000224,5.689933333333333,70.6819,constant,60
2,1.7,2018-07-24,432.74,0.65,1.02,15.4,7.84,zone.1,12,1.7756000000000003,0.5918666666666668,8.14,1,NA,428.73,2.5595666666666577,NA,p2,-0.1699999999999955,6.2818000000000005,78.8219,constant,60
2,1.7,2018-07-27,431.77,NA,1,13.87,7.26,zone.1,13,0,0.6549999999999999,4.02,3,NA,428.73,3.6949999999999634,NA,p2,1.1354333333333058,6.936800000000001,82.84190000000001,constant,60
2,1.7,2018-07-30,432.57,NA,1.03,14.03,9.85,zone.1,14,0,0.6549999999999999,7.669999999999999,2,NA,428.73,3.494999999999975,NA,a2,-0.19999999999998863,7.5918,90.5119,constant,60
2,1.7,2018-08-02,433.23,1.74,1.01,14.46,6.36,zone.1,15,1.3099999999999998,0.6549999999999999,5.960000000000001,1,NA,428.73,3.1249999999999996,NA,a2,-0.36999999999997524,8.2468,96.4719,constant,60
2,1.7,2018-08-05,433.09,NA,1,14.19,8.5,zone.1,16,0,0,0,0,NA,428.73,1.5624999999999998,NA,a2,NA,8.2468,96.4719,constant,60
2,2.1,2018-06-21,431.39,NA,2.0175,17.975,NA,zone.2,1,0,0.34646666666666653,11.885000000000002,3,NA,428.39,3.3464666666666667,NA,b1,3.3464666666666667,0.34646666666666653,11.885000000000002,constant,100
2,2.1,2018-06-24,434.51,NA,2.0019,17.9212,6.09,zone.2,2,0,0.34646666666666653,5.181199999999999,2,NA,428.39,4.448966666666671,NA,b1,1.102500000000004,0.6929333333333331,17.066200000000002,constant,100
2,2.1,2018-06-27,435.21,5.98,1.9892,17.271,12.74,zone.2,3,1.0393999999999997,0.34646666666666653,5.341000000000001,1,NA,428.39,3.14706666666666,NA,b1,-1.301900000000011,1.0393999999999997,22.407200000000003,constant,100
2,2.1,2018-06-30,431.64,NA,2.0051,16.386,11.93,zone.2,4,0,0.5516666666666664,6.436,3,NA,428.39,3.8016666666666663,NA,p1,0.6546000000000065,1.591066666666666,28.843200000000003,constant,100
2,2.1,2018-07-03,434.26,NA,1.9807,18.0548,9.95,zone.2,5,0,0.5516666666666664,6.8948,2,NA,428.39,4.416566666666671,NA,p1,0.6149000000000044,2.1427333333333323,35.738,constant,100
2,2.1,2018-07-06,436.68,4.32,2.0014,16.3768,11.16,zone.2,6,1.6549999999999994,0.5516666666666664,6.3368,1,NA,428.39,4.855866666666688,NA,p1,0.4393000000000171,2.694399999999999,42.0748,constant,100
2,2.1,2018-07-09,431.62,NA,2.0146,17.6023,10.04,zone.2,7,0,0.8022666666666666,7.1523,3,NA,428.39,4.032266666666684,NA,a1.b2,-0.8236000000000034,3.4966666666666653,49.2271,constant,100
2,2.1,2018-07-12,433.8,NA,2.0108,17.4766,10.45,zone.2,8,0,0.8022666666666666,6.976600000000001,2,NA,428.39,4.1976666666666915,NA,a1.b2,0.1654000000000071,4.298933333333332,56.203700000000005,constant,100
2,2.1,2018-07-15,436.58,3.62,2.0033,17.2021,10.5,zone.2,9,2.4067999999999996,0.8022666666666666,7.192100000000002,1,NA,428.39,4.9668666666666645,NA,a1.b2,0.769199999999973,5.101199999999999,63.39580000000001,constant,100
2,2.1,2018-07-18,433.33,NA,1.98919,18.1743,10.01,zone.2,10,0,0.32749666666666677,10.004299999999999,3,NA,428.39,5.2674966666666645,NA,a1.b2,0.30062999999999995,5.428696666666665,73.40010000000001,constant,100
2,2.1,2018-07-21,434.96,NA,2.01,19.06,8.17,zone.2,11,0,0.32749666666666677,6.409999999999998,2,NA,428.39,4.90830666666666,NA,p2,-0.35919000000000434,5.756193333333332,79.8101,constant,100
2,2.1,2018-07-24,433.66,5.02,2.02,18.33,12.65,zone.2,12,0.9824900000000003,0.32749666666666677,8.809999999999999,1,NA,428.39,1.5983066666667056,NA,p2,-3.3099999999999543,6.083689999999999,88.62010000000001,constant,100
2,2.1,2018-07-27,433.5,NA,2.02,17.51,9.52,zone.2,13,0,0.9300000000000002,4.140000000000002,3,NA,428.39,6.040000000000013,NA,p2,4.4416933333333075,7.013689999999999,92.76010000000001,constant,100
2,2.1,2018-07-30,434.44,NA,2,18.25,13.37,zone.2,14,0,0.9300000000000002,9.83,2,NA,428.39,4.9600000000000115,NA,a2,-1.0800000000000018,7.943689999999999,102.5901,constant,100
2,2.1,2018-08-02,436.69,4.18,2,18.38,8.42,zone.2,15,1.8600000000000003,0.9300000000000002,5.209999999999999,1,NA,428.39,5.2100000000000115,NA,a2,0.25,8.87369,107.8001,constant,100
2,2.1,2018-08-05,434.24,NA,2,17.65,13.17,zone.2,16,0,0,0,0,NA,428.39,2.6050000000000058,NA,a2,NA,8.87369,107.8001,constant,100
2,2.2,2018-06-21,425.75,NA,1.0931,14.2467,NA,zone.2,1,0,0.7092333333333333,5.1667000000000005,3,NA,422.75,3.709233333333333,NA,b1,3.709233333333333,0.7092333333333333,5.1667000000000005,constant,100
2,2.2,2018-06-24,427.91,NA,1.9946,18.371,9.08,zone.2,2,0,0.7092333333333333,7.360999999999999,2,NA,422.75,4.776133333333359,NA,b1,1.0669000000000257,1.4184666666666665,12.5277,constant,100
2,2.2,2018-06-27,429.68,3.96,2.0116,17.0447,11.01,zone.2,3,2.1277,0.7092333333333333,4.914699999999998,1,NA,422.75,4.5515333333333405,NA,b1,-0.22460000000001834,2.1277,17.4424,constant,100
2,2.2,2018-06-30,427.81,NA,2.0321,17.7378,12.13,zone.2,4,0,-0.005933333333333716,10.4078,3,NA,422.75,5.054066666666668,NA,p1,0.5025333333333277,2.121766666666666,27.850199999999997,constant,100
2,2.2,2018-07-03,429.9,NA,1.9685,17.7014,7.33,zone.2,5,0,-0.005933333333333716,6.4414,2,NA,422.75,5.1119666666666435,NA,p1,0.057899999999975194,2.1158333333333323,34.291599999999995,constant,100
2,2.2,2018-07-06,431.9,6.03,2.0109,16.7868,11.26,zone.2,6,-0.017800000000001148,-0.005933333333333716,9.8868,1,NA,422.75,5.143466666666644,NA,p1,0.031500000000000306,2.1098999999999988,44.178399999999996,constant,100
2,2.2,2018-07-09,425.77,NA,2.0359,17.197,6.9,zone.2,7,0,0.4401666666666664,9.747,3,NA,422.75,3.460166666666648,NA,a1.b2,-1.6832999999999956,2.550066666666665,53.925399999999996,constant,100
2,2.2,2018-07-12,427.84,NA,2.0237,17.3644,7.45,zone.2,8,0,0.4401666666666664,5.7044,2,NA,422.75,3.4942666666666415,NA,a1.b2,0.03409999999999336,2.9902333333333315,59.629799999999996,constant,100
2,2.2,2018-07-15,431,4.75,2.0171,27.3247,11.66,zone.2,9,1.3204999999999991,0.4401666666666664,19.1047,1,NA,422.75,4.630566666666667,NA,a1.b2,1.1363000000000252,3.430399999999998,78.7345,constant,100
2,2.2,2018-07-18,426.58,NA,1.9978,17.9775,8.22,zone.2,10,0,0.6016333333333334,5.967499999999999,3,NA,422.75,4.431633333333317,NA,a1.b2,-0.19893333333334962,4.032033333333331,84.702,constant,100
2,2.2,2018-07-21,428.54,NA,2.02,17.91,12.01,zone.2,11,0,0.6016333333333334,7.699999999999999,2,NA,422.75,4.393833333333354,NA,p2,-0.03779999999996342,4.633666666666665,92.402,constant,100
2,2.2,2018-07-24,430.07,4.23,2.01,18.11,10.21,zone.2,12,1.8049,0.6016333333333334,9.19,1,NA,422.75,3.9038333333333273,NA,p2,-0.4900000000000264,5.235299999999998,101.592,constant,100
2,2.2,2018-07-27,428.08,NA,2.01,17.56,8.92,zone.2,13,0,1.1549999999999998,6.759999999999998,3,NA,422.75,6.4849999999999834,NA,p2,2.581166666666656,6.390299999999997,108.35199999999999,constant,100
2,2.2,2018-07-30,429.88,NA,2,17.67,10.8,zone.2,14,0,1.1549999999999998,10.320000000000002,2,NA,422.75,6.274999999999995,NA,a2,-0.20999999999998842,7.5452999999999975,118.672,constant,100
2,2.2,2018-08-02,430.71,3.71,2.01,16.31,7.35,zone.2,15,2.3099999999999996,1.1549999999999998,7.429999999999998,1,NA,422.75,5.104999999999979,NA,a2,-1.170000000000016,8.700299999999997,126.10199999999999,constant,100
2,2.2,2018-08-05,428.16,NA,2.02,17.53,8.88,zone.2,16,0,0,0,0,NA,422.75,2.5524999999999896,NA,a2,NA,8.700299999999997,126.10199999999999,constant,100
2,2.3,2018-06-21,427.6,NA,2.0086,17.9294,NA,zone.2,1,0,0.324333333333333,8.819400000000002,3,NA,424.6,3.324333333333333,NA,b1,3.324333333333333,0.324333333333333,8.819400000000002,constant,100
2,2.3,2018-06-24,429.46,NA,1.9944,17.0933,9.11,zone.2,2,0,0.324333333333333,6.8233,2,NA,424.6,3.17573333333329,NA,b1,-0.14860000000004314,0.648666666666666,15.642700000000001,constant,100
2,2.3,2018-06-27,431.02,6.03,2.0124,17.4564,10.27,zone.2,3,0.972999999999999,0.324333333333333,9.196399999999999,1,NA,424.6,2.7413333333332925,NA,b1,-0.43439999999999745,0.972999999999999,24.839100000000002,constant,100
2,2.3,2018-06-30,429.6,NA,1.9829,17.2058,8.26,zone.2,4,0,0.07146666666666679,8.8358,3,NA,424.6,5.071466666666667,NA,p1,2.3301333333333742,1.0444666666666658,33.6749,constant,100
2,2.3,2018-07-03,432.29,NA,1.9791,16.2303,8.37,zone.2,5,0,0.07146666666666679,7.8203,2,NA,424.6,5.778566666666665,NA,p1,0.7070999999999978,1.1159333333333326,41.4952,constant,100
2,2.3,2018-07-06,434.92,5.76,2.0038,17.2802,8.41,zone.2,6,0.21440000000000037,0.07146666666666679,5.110200000000001,1,NA,424.6,6.429466666666659,NA,p1,0.6508999999999947,1.1873999999999993,46.6054,constant,100
2,2.3,2018-07-09,428.66,NA,2.0129,18.2996,12.17,zone.2,7,0,-0.22433333333333305,7.659600000000001,3,NA,424.6,3.8356666666666692,NA,a1.b2,-2.59379999999999,0.9630666666666663,54.265,constant,100
2,2.3,2018-07-12,431.67,NA,2.0303,17.5796,10.64,zone.2,8,0,-0.22433333333333305,5.8995999999999995,2,NA,424.6,4.83276666666666,NA,a1.b2,0.9970999999999908,0.7387333333333332,60.1646,constant,100
2,2.3,2018-07-15,433.74,6.72,1.9076,17.337,11.68,zone.2,9,-0.6729999999999992,-0.22433333333333305,6.057,1,NA,424.6,4.872466666666653,NA,a1.b2,0.03969999999999274,0.5144000000000002,66.2216,constant,100
2,2.3,2018-07-18,429.16,NA,2.0029,18.0999,11.28,zone.2,10,0,0.30349999999999994,6.959900000000001,3,NA,424.6,4.863500000000002,NA,a1.b2,-0.008966666666650802,0.8179000000000001,73.1815,constant,100
2,2.3,2018-07-21,431.77,NA,2,17.89,11.14,zone.2,11,0,0.30349999999999994,5.350000000000001,2,NA,424.6,5.470599999999958,NA,p2,0.6070999999999565,1.1214,78.53150000000001,constant,100
2,2.3,2018-07-24,430.09,5,2,17.68,12.54,zone.2,12,0.9104999999999999,0.30349999999999994,-1.0100000000000016,1,NA,424.6,1.7905999999999522,NA,p2,-3.680000000000006,1.4249,77.5215,constant,100
2,2.3,2018-07-27,428.48,NA,2,18.3,18.69,zone.2,13,0,1.2,5.030000000000001,3,NA,424.6,5.079999999999996,NA,p2,3.289400000000043,2.6249,82.5515,constant,100
2,2.3,2018-07-30,430.48,NA,2,17.71,13.27,zone.2,14,0,1.2,9.3,2,NA,424.6,5.079999999999996,NA,a2,0,3.8249,91.8515,constant,100
2,2.3,2018-08-02,430.21,3.6,2,17.18,8.41,zone.2,15,2.4,1.2,5.969999999999999,1,NA,424.6,2.809999999999957,NA,a2,-2.2700000000000387,5.0249,97.8215,constant,100
2,2.3,2018-08-05,430.87,NA,2,17.18,11.21,zone.2,16,0,0,0,0,NA,424.6,1.4049999999999785,NA,a2,NA,5.0249,97.8215,constant,100
2,2.4,2018-06-21,429.17,NA,2.0601,16.97,NA,zone.2,1,0,0.36336666666666656,7.129999999999999,3,NA,426.17,3.3633666666666664,NA,b1,3.3633666666666664,0.36336666666666656,7.129999999999999,constant,100
2,2.4,2018-06-24,432.05,NA,2.01,17.0532,9.84,zone.2,2,0,0.36336666666666656,6.1532,2,NA,426.17,4.183266666666662,NA,b1,0.8198999999999956,0.7267333333333331,13.283199999999999,constant,100
2,2.4,2018-06-27,433.48,5.98,1.9852,16.4389,10.9,zone.2,3,1.0900999999999996,0.36336666666666656,6.4489,1,NA,426.17,3.603266666666669,NA,b1,-0.579999999999993,1.0900999999999996,19.7321,constant,100
2,2.4,2018-06-30,429.61,NA,2.0421,17.838,9.99,zone.2,4,0,0.09500000000000004,5.348000000000001,3,NA,426.17,3.534999999999998,NA,p1,-0.06826666666667114,1.1850999999999998,25.0801,constant,100
2,2.4,2018-07-03,432.37,NA,2.0177,18.0552,12.49,zone.2,5,0,0.09500000000000004,5.3652,2,NA,426.17,4.252899999999989,NA,p1,0.7178999999999909,1.2800999999999998,30.4453,constant,100
2,2.4,2018-07-06,434.46,5.76,1.9776,16.9014,12.69,zone.2,6,0.28500000000000014,0.09500000000000004,6.601399999999998,1,NA,426.17,4.325199999999964,NA,p1,0.07229999999997538,1.3750999999999998,37.0467,constant,100
2,2.4,2018-07-09,429.53,NA,1.9976,17.3423,10.3,zone.2,7,0,0.4386666666666666,4.612300000000001,3,NA,426.17,3.7986666666666236,NA,a1.b2,-0.5265333333333406,1.8137666666666663,41.659,constant,100
2,2.4,2018-07-12,431.11,NA,2.0008,17.4002,12.73,zone.2,8,0,0.4386666666666666,7.000200000000001,2,NA,426.17,3.3810666666666642,NA,a1.b2,-0.41759999999995934,2.252433333333333,48.6592,constant,100
2,2.4,2018-07-15,432.57,4.66,2.0021,19.0583,10.4,zone.2,9,1.3159999999999998,0.4386666666666666,5.158299999999999,1,NA,426.17,2.840266666666644,NA,a1.b2,-0.5408000000000204,2.6910999999999996,53.817499999999995,constant,100
2,2.4,2018-07-18,429.68,NA,1.9328,17.9809,13.9,zone.2,10,0,0.4346333333333332,9.780899999999999,3,NA,426.17,3.944633333333324,NA,a1.b2,1.1043666666666803,3.125733333333333,63.5984,constant,100
2,2.4,2018-07-21,432.97,NA,2.009,17.88,8.2,zone.2,11,0,0.4346333333333332,9.819999999999999,2,NA,426.17,5.301833333333344,NA,p2,1.3572000000000202,3.560366666666666,73.41839999999999,constant,100
2,2.4,2018-07-24,434.29,4.64,2,17.77,8.06,zone.2,12,1.3038999999999996,0.4346333333333332,8.219999999999999,1,NA,426.17,4.612833333333337,NA,p2,-0.6890000000000072,3.994999999999999,81.63839999999999,constant,100
2,2.4,2018-07-27,428.32,NA,2.03,17.83,9.55,zone.2,13,0,1.005,6.999999999999998,3,NA,426.17,3.154999999999977,NA,p2,-1.45783333333336,4.999999999999999,88.63839999999999,constant,100
2,2.4,2018-07-30,433.13,NA,2,17.36,10.83,zone.2,14,0,1.005,10.12,2,NA,426.17,5.93499999999998,NA,a2,2.780000000000003,6.004999999999999,98.7584,constant,100
2,2.4,2018-08-02,434.42,4.02,2,16.98,7.24,zone.2,15,2.01,1.005,6.880000000000001,1,NA,426.17,5.2250000000000005,NA,a2,-0.7099999999999795,7.009999999999999,105.63839999999999,constant,100
2,2.4,2018-08-05,431.32,NA,1.99,17.8,10.1,zone.2,16,0,0,0,0,NA,426.17,2.6125000000000003,NA,a2,NA,7.009999999999999,105.63839999999999,constant,100
2,2.5,2018-06-21,432.25,NA,2.0274,17.65,NA,zone.2,1,0,1.6445999999999998,8.11,3,NA,429.25,4.6446,NA,b1,4.6446,1.6445999999999998,8.11,constant,100
2,2.5,2018-06-24,433.58,NA,1.9864,16.9688,9.54,zone.2,2,0,1.6445999999999998,7.368800000000002,2,NA,429.25,3.9471999999999836,NA,b1,-0.697400000000016,3.2891999999999997,15.478800000000001,constant,100
2,2.5,2018-06-27,433.76,2.08,2.0221,17.9688,9.6,zone.2,3,4.9338,1.6445999999999998,6.758800000000001,1,NA,429.25,2.1407999999999907,NA,b1,-1.806399999999993,4.9338,22.2376,constant,100
2,2.5,2018-06-30,433.68,NA,1.9742,17.2655,11.21,zone.2,4,0,-0.2250333333333335,5.7355,3,NA,429.25,4.204966666666674,NA,p1,2.064166666666683,4.708766666666666,27.973100000000002,constant,100
2,2.5,2018-07-03,435.31,NA,1.9386,17.6998,11.53,zone.2,5,0,-0.2250333333333335,5.1098,2,NA,429.25,3.860766666666669,NA,p1,-0.3442000000000047,4.4837333333333325,33.0829,constant,100
2,2.5,2018-07-06,438.5,6.61,2.0113,17.99,12.59,zone.2,6,-0.6751000000000005,-0.2250333333333335,7.989999999999998,1,NA,429.25,5.112166666666667,NA,p1,1.251399999999998,4.258699999999999,41.072900000000004,constant,100
2,2.5,2018-07-09,433.36,NA,1.9744,18.0363,10,zone.2,7,0,0.5087333333333331,7.186300000000001,3,NA,429.25,4.6187333333333465,NA,a1.b2,-0.4934333333333205,4.767433333333332,48.2592,constant,100
2,2.5,2018-07-12,436.73,NA,1.9905,17.4607,10.85,zone.2,8,0,0.5087333333333331,6.890699999999999,2,NA,429.25,6.014333333333351,NA,a1.b2,1.3956000000000044,5.276166666666665,55.1499,constant,100
2,2.5,2018-07-15,436.25,4.45,2.03,18.1135,10.57,zone.2,9,1.5261999999999993,0.5087333333333331,7.633499999999998,1,NA,429.25,3.543833333333333,NA,a1.b2,-2.4705000000000177,5.784899999999999,62.7834,constant,100
2,2.5,2018-07-18,433.59,NA,2.0258,17.2031,10.48,zone.2,10,0,0.2619333333333331,4.9030999999999985,3,NA,429.25,4.601933333333308,NA,a1.b2,1.0580999999999752,6.046833333333332,67.6865,constant,100
2,2.5,2018-07-21,435.5,NA,2.01,18.16,12.3,zone.2,11,0,0.2619333333333331,5.18,2,NA,429.25,4.486133333333333,NA,p2,-0.11579999999997526,6.308766666666664,72.8665,constant,100
2,2.5,2018-07-24,435.56,5.28,2,18.5,12.98,zone.2,12,0.7857999999999992,0.2619333333333331,7.43,1,NA,429.25,2.5361333333333356,NA,p2,-1.9499999999999975,6.570699999999998,80.2965,constant,100
2,2.5,2018-07-27,433.58,NA,2.02,17.63,11.07,zone.2,13,0,0.5349999999999997,4.649999999999999,3,NA,429.25,4.864999999999984,NA,p2,2.3288666666666487,7.105699999999997,84.9465,constant,100
2,2.5,2018-07-30,433.2,NA,2,17.55,12.98,zone.2,14,0,0.5349999999999997,6.9300000000000015,2,NA,429.25,2.4649999999999883,NA,a2,-2.399999999999996,7.640699999999997,91.8765,constant,100
2,2.5,2018-08-02,436.31,4.95,2,17.86,10.62,zone.2,15,1.0699999999999994,0.5349999999999997,6.029999999999999,1,NA,429.25,3.575000000000002,NA,a2,1.1100000000000136,8.175699999999997,97.9065,constant,100
2,2.5,2018-08-05,432.94,NA,1.99,17.47,11.83,zone.2,16,0,0,0,0,NA,429.25,1.787500000000001,NA,a2,NA,8.175699999999997,97.9065,constant,100
2,2.6,2018-06-21,430.72,NA,2.001,17.5511,NA,zone.2,1,0,0.24489999999999976,4.481100000000001,3,NA,427.72,3.2449,NA,b1,3.2449,0.24489999999999976,4.481100000000001,constant,100
2,2.6,2018-06-24,432.78,NA,2.0337,18.2486,13.07,zone.2,2,0,0.24489999999999976,4.428599999999999,2,NA,427.72,3.3038999999999454,NA,b1,0.05899999999994554,0.4897999999999995,8.9097,constant,100
2,2.6,2018-06-27,433.96,6.3,2.0289,17.6887,13.82,zone.2,3,0.7346999999999992,0.24489999999999976,6.078700000000001,1,NA,427.72,2.4501999999999526,NA,b1,-0.8536999999999928,0.7346999999999992,14.988400000000002,constant,100
2,2.6,2018-06-30,429.78,NA,1.9958,17.4268,11.61,zone.2,4,0,0.1341000000000001,5.066800000000001,3,NA,427.72,2.1940999999999455,NA,p1,-0.2561000000000071,0.8687999999999994,20.055200000000003,constant,100
2,2.6,2018-07-03,432.38,NA,1.9976,17.6725,12.36,zone.2,5,0,0.1341000000000001,7.0525,2,NA,427.72,2.7982999999999683,NA,p1,0.6042000000000227,1.0028999999999995,27.1077,constant,100
2,2.6,2018-07-06,435.59,5.62,2.0132,17.377,10.62,zone.2,6,0.4023000000000003,0.1341000000000001,8.947,1,NA,427.72,4.0106999999999475,NA,p1,1.2123999999999793,1.1369999999999996,36.054700000000004,constant,100
2,2.6,2018-07-09,430.32,NA,1.9841,17.7525,8.43,zone.2,7,0,0.8549333333333333,6.682500000000001,3,NA,427.72,3.454933333333299,NA,a1.b2,-0.5557666666666483,1.991933333333333,42.7372,constant,100
2,2.6,2018-07-12,431.26,NA,2.0275,17.6292,11.07,zone.2,8,0,0.8549333333333333,9.5492,2,NA,427.72,2.410833333333297,NA,a1.b2,-1.044100000000002,2.846866666666666,52.2864,constant,100
